,test
4148,-0.114180137125322
8785,-4.0618963416012
9782,7.3837336971531
57506,5.02236387344755
4149,5.6803868920055
4150,7.48298793375377
4152,4.63082651438017
8932,4.98344213836908
85509,-6.64385618977472
125997,-6.64385618977472
284428,-6.64385618977472
53615,6.10694933752553
8930,4.18845491858869
55777,2.65867274602292
114785,5.44349837737186
51562,4.90158023561071
8512,-1.84072056865555
4153,-6.64385618977472
255374,1.12786450487593
153364,2.07197514166887
4154,5.30128291594826
10150,4.55940362271857
55796,1.79793639670779
154141,3.06132840369654
129642,2.57148297087933
619373,-2.42863359426625
79143,5.97890746899098
4155,4.20737515071439
54799,3.4413046724901
8720,5.49093326438655
51360,3.37660700028858
4151,2.25607803984107
4157,1.49974519262122
4158,-4.56836606195126
4159,-6.64385618977472
4160,-3.85407305938605
4161,-3.2725038899004
4162,5.18100581581512
92014,2.58470176840166
147407,-0.920551820641044
442229,-6.64385618977472
401612,-2.45485240933311
27349,3.93115484044452
56922,4.06692811105133
64087,6.15941677673764
401250,-6.64385618977472
4163,0.517322653920358
84693,3.60201912977725
23101,-1.68427114423253
23263,4.96687286136318
4168,-4.28116210920927
90411,5.14540533157763
2847,-3.80729935157746
84539,-6.64385618977472
4170,6.67394660044972
55388,1.50533943045475
4171,4.86748172920394
114044,0.490427009002877
8888,5.70196142366816
4172,6.22392094366583
4173,5.21480834576152
4174,5.09139143717233
4175,4.79634852387143
4176,7.20789943745844
84515,2.84947527427295
254394,0.669164458382072
57192,3.44370534530899
255231,1.84293427645413
55283,1.77069660185072
79648,3.2427140975612
10445,5.84240718257665
79772,1.5947673467026
55784,3.79855635802038
28985,3.64462394747252
9656,3.77443063995886
29969,2.43645032654753
4188,3.42356780858117
266727,-0.686700401035841
161357,-6.64385618977472
130752,-1.52846008055627
4190,7.17182033519317
4191,8.94433819700552
4192,8.45433986342134
56890,2.26235934715727
4193,4.29590781425276
4194,2.74590381036132
23195,2.27970887219637
145553,4.15635468974208
259283,-2.08614524302053
4199,2.67078776337939
4200,4.49157119430926
10873,4.69064847758977
4201,6.62476547751111
64769,5.6276843502357
2122,4.8327552284921
4204,4.39557944688109
51102,3.86504790304692
84246,5.75129840871728
400569,4.32131193926915
116931,-4.35079228375322
9968,4.57725761136903
23389,4.25633468439548
9969,4.08902738716135
9282,4.9451478191164
51586,5.79331464088194
10025,5.30843988345103
9440,4.05946745002098
54797,3.92780056093626
219541,3.98031200846287
5469,4.37571399682721
9477,3.64714017785406
9412,4.43963935951465
6837,4.21365953670223
9439,3.77737569012623
9862,6.21810445622775
81857,5.47868639385106
9441,2.89077514321967
9442,3.68197391726243
80306,5.60192609080159
55588,4.84012694013653
90390,4.32487906893074
51003,2.17878940410337
29079,5.57839008102069
10001,4.67399034918612
9443,4.35744350887164
112950,5.18863834624809
55090,3.34468497351108
4205,3.66424207756274
100271849,2.04569264084717
4208,1.85111364552985
4209,3.99416859166196
4210,-2.58256767737715
55384,3.11734899894913
79104,-6.64385618977472
84466,-5.06681731111153
84465,1.5424646499061
1953,1.94177843376381
1954,4.15380590672977
1955,2.36388540235708
150365,1.80368517419527
644890,-6.64385618977472
4211,2.6470108453362
4212,1.6061519023077
4213,2.76261819177471
56917,2.69407683098587
9833,3.63176293145789
51072,4.51780641842145
4221,4.95490607237631
4222,1.59733900924216
4223,-1.14583743959199
4224,6.79632672174333
4225,-1.16195795083784
56257,5.90696752851196
56955,-6.64385618977472
10461,2.8501183348349
59274,4.25693679629247
23184,5.28516904652166
55897,0.960722742991043
145873,-2.54161994048749
317751,-3.59153438970983
4232,6.32746836181011
23173,5.35429786035473
10988,5.51213073538573
284207,4.70091108602186
79006,2.39053582044145
79066,3.41600515580447
64745,5.39981082898498
196074,2.82601467964838
399818,2.8031001704906
28989,5.82797335481783
149281,-2.66879814082631
751071,0.946314831038468
51603,4.61110182049609
57721,3.53927048814491
4234,5.26737351376533
339175,4.00363699716176
55798,4.04148346129468
56339,5.02007982475802
64863,1.47312529598564
29081,6.37234331606513
131965,2.84966274124309
25840,4.37683194345903
196410,4.7402269874735
79828,2.01776226482188
51108,5.53180454753424
4233,6.71487152527295
92312,3.80397552320603
84206,0.956703941126514
51320,3.79532351287423
399664,4.49337204067339
4236,4.18496441909412
4237,6.09188842234527
9848,0.041251964791487
4238,3.33396277205041
4239,7.07764470422841
8076,0.32883153563723
56947,6.1302230040738
4240,5.93007658408178
9258,4.19853099167324
4241,3.18458891183038
55669,3.96815157472735
9927,5.23785006605445
4242,3.39968736417606
83552,3.46227570320719
10227,6.89411209281443
79157,3.66613142685523
64747,5.02799213406275
84879,4.85199301094048
388931,2.5609876833455
113655,4.32578695738873
148808,0.855960190936824
84975,5.19352724179088
162387,1.17274974567488
54842,5.39515346054986
84179,1.01634776178288
256471,2.4857454554718
84804,3.87954548179058
8972,-4.46058646170992
4245,6.28003089774859
4247,4.66049947573823
4248,0.289242775183373
11320,3.84597337929872
11282,7.81885303956421
25834,-4.07708740269176
146664,-2.35633046007334
4249,5.25222739017379
23269,2.63533884020794
84815,-1.97342294524018
84793,2.51616614780062
84983,0.295244599888437
197003,-6.64385618977472
85009,-5.10234837557828
84848,-0.0372224894890267
84849,-0.180656703886941
85001,1.00045024588788
114130,0.0244113940247233
113691,-2.44955692343353
389741,3.94505639498036
196872,-1.6786930128375
197187,0.490062349686406
219557,-6.64385618977472
149047,-5.033993162442
65996,4.01063652959618
84789,-6.64385618977472
51237,5.91851393291189
154089,-6.64385618977472
81854,-1.03645419303493
167359,-4.00335328720778
79100,-6.64385618977472
90768,-4.35177144265706
401884,3.05780679235631
414919,4.54158824245542
389538,4.84280809022204
256227,0.797423483134257
10724,5.84767164080528
11343,5.11918275242186
4255,3.8180410888894
4256,7.70151518801197
23295,5.28427962402901
4257,7.72583265254932
4258,7.17375920426718
4259,7.4031941174736
117153,-0.748662004800522
375056,4.20401735594896
440823,3.27967330127775
8190,-0.300182964779915
57534,2.63814350797017
142678,4.02474968827533
64780,5.0149527785032
9645,5.02080024815135
57553,4.33145251002248
84953,-0.814457279263102
85377,3.61953979100671
79778,4.27067485727623
4276,3.83859844954068
4277,1.25477738393071
58526,5.91813187786938
4281,4.51884894699629
11043,1.24125330471805
90007,5.53861451388288
57708,4.11067965449843
54531,3.99134783968138
166968,3.66302924706324
57409,4.89673870736595
4282,10.0305994807065
60672,4.41338184345215
100073347,-6.64385618977472
84864,4.32216344603328
50488,5.82252153899778
9562,4.1192570293623
54468,4.54257885060928
55586,-6.64385618977472
4285,4.394161310697
145282,1.78073601769988
4284,-3.15780402148857
114614,0.110582711212249
407975,2.32882811032577
79003,3.13769066254331
129531,5.01453751757184
4286,0.986092488493529
83881,-3.61130593157716
84365,5.95593670648069
4288,4.2847216253154
8195,5.77000653941109
57591,4.13220421760992
57496,3.26616648275917
4289,4.08567429671029
8569,3.91454165722278
2872,6.6177668900714
23608,6.83116796502293
23609,4.27894221688927
7681,-5.33931837537874
54903,3.71743160162527
283078,-0.0624085312672901
2315,-0.454471428321378
23209,-4.92992760279933
9761,8.0201527806577
79682,2.78366587934557
4291,1.46694670652639
8079,7.84010069636657
4292,4.49924985003614
27030,3.0243337497726
197259,4.21824697615954
8085,3.85987892478109
58508,4.7202086608216
9757,4.40138079717711
55904,5.72844217508036
8028,3.69148773015766
10962,0.752721899810553
4298,5.16176816566305
4300,3.8248722498757
4301,5.35524949063172
4302,7.07518185716897
4297,4.63030983703352
2862,-4.46751476719123
4295,-6.64385618977472
79083,5.84574246468244
64223,5.4064243790429
51085,4.83583070112278
22877,5.88963893233088
6945,5.48919704987119
23417,3.65713837375968
166785,2.02376710289025
326625,3.76289354934029
25974,2.70067113087141
27249,6.72380571770352
221938,-6.64385618977472
23531,3.53816787960922
79258,-0.0241048063518169
4311,2.31223477285954
93380,4.47400321983744
4319,-0.905882892751318
4320,6.83137937984184
4321,4.18898248115266
4322,-2.11875314915309
4323,6.59645387791943
4324,5.32341364672892
4325,-2.17369198886653
4326,-0.136474288779882
4327,2.96249854180221
4312,2.31351287161065
9313,-6.64385618977472
118856,-4.23951679792644
8511,-6.64385618977472
8510,3.10874058098142
10893,3.0147263313026
64386,-0.307286121668607
56547,-4.1586491128005
64066,-6.64385618977472
79148,0.905027536715479
4313,7.43115121390604
4314,1.94414349464071
4316,5.93202323686069
4317,-4.20726118712673
4318,4.6523937797229
22915,0.186110947742584
79812,2.87681055769853
64210,5.43770051207915
4330,1.85821029153832
4331,3.58316065132549
84057,2.98742349649556
4332,1.83311274187225
55329,1.36395870777366
4335,3.15422590511839
3110,3.68670593738961
64112,4.40046052901136
81532,5.30618292570409
92597,3.32598435997997
55233,5.59571806781063
126308,4.31049180459117
79817,1.94541882704999
148932,3.8785928901874
25843,4.5265056632955
4336,-5.45152908309634
55034,2.77595261650426
4337,1.63469772631307
4338,5.20346692112892
27304,3.61394592089669
116255,-4.12740892304324
80168,-0.0484542346242153
346606,5.35019841224743
7841,6.58010007877603
4340,-4.03744498499918
84315,3.52411296462134
22879,4.39176510401707
23041,2.45373087537039
27136,-6.64385618977472
22880,4.47713327631567
23515,3.35269639196987
79710,4.26202236584438
10933,7.07072838536716
9643,7.70218274089763
10934,-1.20557979813326
79906,1.33593773650226
729967,4.27638738361299
283385,-1.50329621219897
118812,1.96192143462997
254956,-6.64385618977472
64757,3.60178060662378
54996,2.70180830289683
56180,3.86745262299211
158747,2.08907160306449
64598,4.65912926793672
4342,-6.64385618977472
54456,-2.64262970915493
4343,5.11562240525958
26002,2.99825598485055
9526,5.24347806528342
8777,1.67699248719781
219972,3.40682440616304
4350,6.33500412901744
10199,5.15715849962698
10200,4.68998599910897
54737,4.85226826153432
10198,2.3641712515269
4351,4.84837765674582
4352,-1.99509070097143
84954,4.46392518186929
4353,-2.7873503440046
4354,5.17270647187413
4355,-0.221539527136857
4356,-0.101574740045474
58538,-2.94046679974967
64398,3.39820244524141
51678,1.25083716396404
143098,2.28954268790501
65258,3.84226420536171
758,-6.64385618977472
744,-0.569464028661495
23164,5.39155484107355
4357,7.15426488623077
84769,3.5493581646748
255027,0.829924945322089
4358,5.8343245809601
9019,5.7583548975559
10205,5.38611678894353
196264,2.25956420984723
4359,0.0247361548565129
3140,3.41308540696142
112609,3.2450662106173
56246,-6.64385618977472
22808,1.35505766943959
4360,0.786548599251805
9902,4.86071047430765
4361,2.65267866651481
55686,2.79939899683952
114932,6.05587424428409
93621,8.19072019353403
116512,-6.64385618977472
116534,-6.64385618977472
116535,3.37626243094686
386746,-6.64385618977472
259249,-6.64385618977472
117194,-6.64385618977472
117195,-6.64385618977472
117196,-6.64385618977472
84245,3.79344378817409
79922,3.99397324887517
83876,-4.12211653948664
78988,4.78674623581131
124995,5.98460669761931
65003,5.59082235186806
6182,7.40461714003667
28998,6.10637177017763
64928,6.80176498636481
29088,5.80486392580274
54948,6.56922501325604
63875,5.17910044618761
29074,6.24290811349428
9801,5.22433349193418
65008,5.07932331138081
55052,7.60267127074754
219927,6.60367960969418
29093,3.50898134015065
6150,7.06055919828934
79590,6.84897030118438
51264,7.12006239114258
10573,6.23078639904119
51069,5.32935897030663
51263,5.33921998034477
64983,6.5220986245656
9553,6.84154053869279
64981,6.00613015797962
51318,4.60643212777837
64979,6.044284985446
51253,6.70078507064681
64978,5.93811390848781
54148,4.85130658720706
11222,6.5867391271312
64976,5.78802593468364
64975,6.25452674031251
359821,-0.594953405011786
28977,5.14733266387828
84545,6.40440997676479
65080,5.2370999235866
84311,5.93976783735882
26589,5.21068212030376
57129,5.13827619994735
51642,5.6317849095682
740,5.60112405250296
51073,6.50531068274413
54534,5.38277410935839
51258,7.97086015458381
122704,5.7249392770414
116540,6.41367072250845
116541,6.35591749047418
128308,5.52504965183601
65005,6.08965259732141
55173,4.72715598912293
64963,5.09791620704369
6183,6.08841771372192
63931,4.63673944551112
64960,6.45052735660197
51021,5.79159817574561
51373,6.31432215146926
55168,5.86684823420998
28973,6.01173962727528
51023,5.61459022820012
54460,4.84705538818424
56945,4.94178982557267
51649,6.47200420057009
64951,7.7175462087945
64432,4.59881752296515
64949,6.8237379877447
23107,6.04038665103714
28957,5.40105055072593
51116,6.2892524557121
10884,4.98257814041364
10240,4.49604909377905
51650,7.39503041805846
65993,6.91908805023452
60488,6.83529350733572
92259,4.92569815415558
64969,5.83595290129687
64968,5.64090755145862
51081,6.2186120314045
64965,5.35463808424747
92399,5.4357300142797
729633,-5.33146566554157
57380,4.22080119923275
51154,5.2116670213071
10335,3.33085653704198
341116,-6.64385618977472
54860,-3.53934684453947
503497,-6.64385618977472
84689,-1.59178101012367
219995,-4.83907458709722
931,1.99177538136917
2206,1.65757272452836
932,-4.57562108515182
51338,1.68023407122052
64232,-6.64385618977472
64231,4.1645594142046
245802,-6.64385618977472
58475,1.77829860699151
83661,0.629289228578898
9242,2.72612439029814
343930,-3.28254120645987
4436,4.07995281654345
4437,3.39718137284652
4438,-2.78202864442457
4439,3.99130599108358
2956,4.58322890384811
4440,0.845161712895085
124540,4.95732850899142
339287,6.3283936063984
55167,3.91179704088603
151507,-2.21229737464056
10943,4.41748708285854
401827,-4.83838675114311
10232,1.59333236584212
4477,-3.23624002696324
692094,2.70339179115037
4478,5.74193923914619
4481,1.33228087736854
4482,3.91360394340746
22921,5.05011023503833
253827,3.19364537613033
11209,1.06957729192795
11223,-1.38895735501891
4486,5.7694323588402
4485,2.12398442825758
51765,4.55243255783393
2660,-0.602103349277256
55154,3.95655636624723
100129405,2.5066086139814
4487,1.57437892371693
55545,-3.26528527901752
4488,3.78223834130391
4489,-0.192095033873449
4490,-6.64385618977472
326343,-6.64385618977472
4493,4.46959133601633
4494,3.10091847313678
4495,5.17599239595618
4496,-0.931031546871247
644314,-6.64385618977472
4500,-0.381959445521745
4499,0.378916071128691
4501,5.61632409546066
4502,6.20133406295653
4504,-1.39186903796821
84560,1.91739040917109
9112,5.62669500618013
9219,5.91371906018505
57504,4.5276738270712
4507,3.75989064828428
27085,1.56840678347235
23787,6.92271599012119
23788,5.72552682416917
100272147,4.66717361690627
4515,0.84977360830121
92140,5.23198953307273
51001,4.50080817139951
130916,4.45098565376146
80298,3.61484373324222
7978,2.80926392806693
4520,2.05640082279066
22823,3.28306326798581
123263,3.2540161580064
9650,4.12862715826945
92170,4.64727472466654
25902,4.71791428633035
4522,5.54491684291488
441024,3.11789630024133
10797,5.78217029483496
4524,2.76300169292161
64779,3.13971108047162
10588,5.0980645195591
4528,5.47816380318398
219402,6.19031362067938
9633,3.07379192438946
4534,3.0023015155956
54893,4.07014043102768
10903,5.63458312470278
54545,3.69486698019159
64419,4.62841949503149
22909,3.90226334711779
8776,4.45475836916232
8898,3.59325614899864
8897,3.40512496823961
9110,4.0616058285842
9107,3.70550142112435
9108,-0.190204746261661
55613,-4.17368005272684
339483,2.90821237801299
66036,1.7283019477498
4543,-2.54881471460356
4544,-6.64385618977472
25821,3.40437530403657
2475,4.05052186097241
51537,5.17151150631805
55149,3.5811584498344
54516,2.15065513323353
9617,3.19619697833615
4552,4.09099463403148
4548,2.87493575118239
92154,4.77741829580124
9788,4.19266140097911
4547,-3.70598988291852
57509,4.99291196655796
23281,-1.90135629463417
